green_waste_wh,green_used_wh,brown_used_wh,total_energy_wh,green_ratio,total_carbon_kg,carbon_intensity,total_cloudlets,remaining_cloudlets,routed_cloudlets,deadline_forced_count,ontime_mi_share,total_finished_cloudlets,total_created_cloudlets,waste_ratio,routed_cloudlets_count,routed_rate,completion_rate,completion_rate_mi,carbon_per_completion_mi,completion_time_dc_0,finished_dc_0,received_dc_0,green_ratio_dc_0,completion_time_dc_1,finished_dc_1,received_dc_1,green_ratio_dc_1,completion_time_dc_2,finished_dc_2,received_dc_2,green_ratio_dc_2,completion_time_dc_3,finished_dc_3,received_dc_3,green_ratio_dc_3,completion_time_dc_4,finished_dc_4,received_dc_4,green_ratio_dc_4,mean_completion_time,total_received_cloudlets,sum_finished_dc,finished_rate,carbon_per_finished_cloudlet,ep_global_carbon_cap_count,defer_urgency_cost_sum,ep_global_carbon_max_ratio,ep_spatial_sample_count,ep_carbon_raw_kg_sum,ep_route_to_start_n,ep_opt_release_failed,ep_spatial_term_sum,ep_opt_created,ep_opt_release_unknown,ep_opt_released,ep_carbon_norm_sample_count,ep_carbon_norm_sum,ep_carbon_norm_clip_count,ep_completion_term_sum,ep_carbon_level_term_sum,ep_route_to_start_p95_sec,ep_opt_held_open,ep_route_to_start_max_sec,ep_mask_route_count,ep_mask_routed_ids,ep_mask_routed_ids_sha,ep_mask_routed_ids_unknown,ep_opt_refused,ep_opt_term_green,ep_opt_term_margin,ep_opt_routes_seen,ep_opt_release_nan,ep_opt_hold_refused,ep_opt_hold_masked,ep_opt_route_to_start_max_steps,ep_opt_start_unknown,ep_opt_stale,ep_opt_ledger_sha,option_ledger_path,episode,episode_length,global_reward_sum,global_reward_discounted_sum,discount_gamma,local_reward_sum,global_defer_actions,global_route_actions,global_defer_action_rate,green_episode_offset_rows,global_decision_us_mean,global_decision_us_p50,global_decision_us_p95,global_decision_us_p99,global_decision_count,local_decision_us_mean,local_decision_us_p50,local_decision_us_p95,local_decision_us_p99,local_decision_count,episode_wall_s,peak_cpu_rss_mb,peak_gpu_mem_mb
105.33877311111111,29.32941944444451,1.3004472222222223,30.629866666666732,0.9575431641157797,0.0009435178055555572,0.030803849583268025,35,0,0,0,1.0,35,35,0.7822097491035603,35,1.0,1.0,0.9999999999999998,0.0009435178055555574,342.6666666666667,9,9,0.9257437218347744,358.72727272727275,22,22,0.9675056956678301,424.5,4,4,0.9743082020663956,0.0,0,0,0.0,0.0,0,0,0.0,362.1142857142857,35,35,1.0,2.6957651587301634e-05,0,0.0,0.3683133333333333,0,0.8790698354661792,35,0,0.0,35,0,35,35,17.581396709323588,0,35.0,0.0,0.0,0,0.0,0,,e3b0c44298fc1c14,0,0,0,35,0,0,0,0,0.0,0,0,ea2ff875f10df229,/home/joshua/rl-cloudsimplus-greenscheduling/reports/manifests/policy_degradation/bisect_v11_k0/c07_legacy_shrink75_k0_option_ledger.csv,1,600,16.429643888888897,13.19225826587758,0.999,7.1917407741438915,32,3,0.9142857142857143,21850,1512.3790999999999,1582.545,1907.5727,2100.2597899999996,600,3.7775369999999997,1.874,11.141,11.794289999999968,3000,20.865626862,951.7265625,0.0
